gene,¦Â2AR-APEX2(BI167107),DOR-APEX2,CCDC68,CCDC120,LiMoCentrosome,Endosomal-APEX2,AT1R-APEX2(AngII),AT1R-APEX2(TRV027)
Q6PCT2,0,0,1,0,0,0,0,0
Q6PD62,0,0,0,1,0,0,0,1
Q6PD74,1,0,0,0,0,0,0,0
Q6PFW1,0,0,1,0,0,0,0,0
Q6PGN9,0,0,0,1,0,0,0,0
Q6PGP7,1,1,1,1,1,1,0,0
Q6PGQ7,1,0,0,0,0,0,0,0
Q6PI48,0,0,1,1,1,0,0,1
Q6PI78,0,0,0,1,0,0,0,0
Q6PID8,0,0,0,1,0,0,0,0
Q6PIU2,1,0,0,0,1,0,0,0
Q6PIY7,0,0,0,1,0,0,0,0
Q6PJ69,1,0,0,0,0,0,0,0
Q6PJF5,1,0,0,0,0,0,0,0
Q6PJG2,0,0,0,1,0,0,0,0
Q6PJG6,0,0,0,1,0,0,0,0
Q6PJI9,0,0,1,0,0,0,0,0
Q6PJP8,0,0,0,1,0,0,0,0
Q6PJT7,1,0,0,0,1,0,0,0
Q6PK04,0,0,0,1,0,0,1,1
Q6PK18,1,0,0,0,0,0,0,0
Q6PKC3,1,0,0,0,0,0,0,0
Q6PKG0,1,1,1,1,1,1,1,1
Q6PL18,0,1,0,0,0,1,0,0
Q6Q0C0,0,0,0,1,0,0,0,0
Q6QNY0,0,0,1,1,0,0,0,0
Q6R327,1,1,1,1,0,1,0,0
Q6RFH5,0,0,0,1,0,0,0,0
Q6RW13,1,1,0,1,0,1,0,0
Q6S8J3,1,0,0,0,0,0,0,0
Q6SJ93,0,1,0,1,0,1,0,0
Q6SJ96,0,0,1,0,0,0,0,0
Q6STE5,0,0,0,1,0,0,0,0
Q6T4R5,1,0,0,0,0,0,0,0
Q6TFL3,0,0,0,1,0,0,0,0
Q6UB35,0,0,1,1,0,0,0,0
Q6UB99,0,0,0,1,0,0,0,0
Q6ULP2,1,1,0,0,0,1,0,0
Q6UN15,0,0,1,1,0,0,0,0
Q6UUV7,0,0,1,0,0,0,0,0
Q6UVJ0,1,1,1,1,1,1,0,0
Q6UVY6,1,0,0,0,0,0,0,0
Q6UW56,1,0,0,0,0,0,0,0
Q6UW63,1,0,0,0,0,0,0,0
Q6UW68,0,0,0,0,1,0,0,1
Q6UWE0,0,0,1,0,0,0,0,0
Q6UWI4,0,1,0,0,0,1,1,1
Q6UWJ1,1,0,0,0,0,0,0,0
Q6UWL2,1,0,0,0,0,0,0,0
Q6UWP7,1,0,0,1,1,0,0,0
Q6UWP8,1,1,1,0,0,0,0,0
Q6UWU2,1,0,0,0,0,0,0,0
Q6UWU4,1,0,0,0,0,0,0,0
Q6UWW8,1,0,0,0,0,0,0,0
Q6UWY0,1,0,0,0,0,0,0,0
Q6UX04,0,0,0,0,0,0,1,1
Q6UX07,0,0,1,0,0,0,0,0
Q6UXD5,1,0,0,0,0,0,0,0
Q6UXH1,1,0,0,0,0,0,0,0
Q6UXH8,1,0,0,0,0,0,0,0
Q6UXI9,1,0,0,0,0,0,0,0
Q6UXM1,1,0,0,0,0,0,0,0
Q6UXN9,0,0,0,1,1,0,0,0
Q6VEQ5,1,0,0,0,0,0,0,0
Q6VN20,1,0,1,1,0,0,0,0
Q6VY07,1,0,0,0,0,0,0,0
Q6W2J9,0,1,1,1,0,1,0,0
Q6WCQ1,1,1,0,1,0,1,0,1
Q6WKZ4,1,1,0,0,1,1,0,1
Q6XE24,1,0,0,0,0,0,0,0
Q6XQN6,0,0,0,1,0,0,0,0
Q6XZF7,1,1,0,0,0,1,0,0
Q6Y1H2,1,0,0,1,0,0,0,0
Q6Y288,1,0,0,0,0,0,0,0
Q6Y7W6,1,1,1,1,1,1,0,1
Q6YHK3,1,0,0,1,0,0,0,0
Q6YN16,0,0,1,0,1,0,0,0
Q6YP21,1,0,1,0,0,0,0,0
Q6ZMG9,1,0,0,0,0,0,0,0
Q6ZMI0,0,1,0,0,0,1,0,0
Q6ZMP0,1,0,0,0,0,0,0,0
Q6ZMU1,0,0,0,1,0,0,0,0
Q6ZN08,0,1,0,0,0,1,0,0
Q6ZN17,1,0,0,0,0,0,0,0
Q6ZN55,0,0,0,1,0,0,0,0
Q6ZNB6,1,0,0,1,0,0,0,1
Q6ZPD9,1,0,0,0,0,0,0,0
Q6ZRI6,1,0,0,0,0,0,0,0
Q6ZRP7,1,0,0,0,0,0,0,0
Q6ZRS2,0,0,0,0,1,0,0,0
Q6ZRV2,1,0,0,1,0,0,0,0
Q6ZRY4,0,0,0,1,0,0,0,0
Q6ZS17,1,1,1,0,0,1,0,0
Q6ZSR9,1,1,0,0,0,1,0,0
Q6ZTA4,0,0,0,1,0,0,0,0
Q6ZU35,1,0,0,1,0,0,0,0
Q6ZU80,0,0,0,0,1,0,0,0
Q6ZV73,1,0,0,0,0,0,0,0
Q6ZVF9,1,0,0,0,0,0,0,0
Q6ZVL6,1,0,0,0,0,0,0,0
Q6ZVM7,1,0,1,1,0,0,0,0
Q6ZVX7,0,0,1,1,1,0,0,0
Q6ZW31,0,0,0,1,0,0,0,0
Q6ZWJ1,1,0,0,0,0,0,0,0
Q6ZWT7,1,0,0,0,0,0,0,0
Q6ZXV5,1,0,0,0,1,0,0,0
Q709C8,0,0,0,0,1,0,0,0
Q709F0,0,0,0,1,1,0,0,0
Q70CQ4,1,0,0,0,0,0,0,0
Q70E73,1,1,0,0,0,0,1,1
Q70EL1,1,0,0,0,0,0,0,0
Q70JA7,1,0,0,0,0,0,0,0
Q70SY1,1,0,0,0,0,0,0,0
Q70UQ0,1,1,0,1,0,1,0,0
Q70Z53,0,0,0,0,0,0,0,1
Q712K3,1,0,1,1,0,0,0,0
Q71DI3,0,1,0,0,1,0,0,0
Q71F23,0,0,0,1,0,0,0,0
Q71RC2,1,1,1,1,0,1,0,0
Q71U36,0,0,1,0,1,0,0,0
Q71UI9,1,0,0,0,0,0,1,1
Q71UM5,1,1,0,0,0,1,1,1
Q75N03,1,0,0,1,0,0,0,0
Q75T13,1,0,0,0,0,0,0,0
Q765P7,1,1,0,0,0,1,0,0
Q76I76,0,0,0,1,0,0,0,0
Q76M96,0,0,0,1,0,0,0,0
Q76N32,0,0,0,0,1,0,0,0
Q7KYR7,1,0,0,0,0,0,0,0
Q7KZ85,0,1,0,1,1,1,0,0
Q7KZF4,1,1,1,1,1,1,1,1
Q7KZI7,1,1,1,1,0,1,0,1
Q7KZN9,0,0,0,1,1,0,0,0
Q7L014,0,1,1,1,1,1,1,1
Q7L099,1,0,1,0,0,0,0,0
Q7L0J3,1,0,0,0,0,0,0,0
Q7L0Y3,0,0,1,1,0,0,0,0
Q7L1Q6,0,0,1,1,1,0,0,0
Q7L1T6,1,0,0,0,0,0,0,0
Q7L1W4,1,0,0,0,0,0,0,0
Q7L2E3,0,0,1,1,0,0,0,0
Q7L2H7,0,1,1,1,1,1,0,0
Q7L2J0,1,0,0,1,0,0,0,1
Q7L3T8,0,0,1,1,0,0,0,0
Q7L4I2,0,0,0,1,0,0,1,0
Q7L523,0,0,1,0,0,0,0,0
Q7L576,1,1,1,1,0,1,0,1
Q7L590,0,0,0,1,0,0,0,0
Q7L5D6,0,1,0,0,1,1,0,0
Q7L5N1,1,1,1,1,0,1,0,0
Q7L5N7,1,0,1,1,0,0,0,0
Q7L5Y9,1,0,0,0,0,0,0,0
Q7L7X3,1,1,1,0,0,1,1,1
Q7L8L6,0,0,1,1,0,0,0,0
Q7L8W6,1,0,0,0,0,0,0,0
Q7L9L4,1,0,0,1,0,0,0,1
Q7LBC6,0,1,1,0,0,1,0,0
Q7LBR1,0,0,0,1,0,0,0,0
Q7LGA3,1,0,0,1,0,0,0,0
Q7RTP6,0,0,0,1,0,0,0,0
Q7RTV0,0,0,0,0,1,0,1,0
Q7Z2K6,1,0,0,0,1,0,0,0
Q7Z2K8,1,0,0,0,0,0,1,1
Q7Z2T5,1,1,1,1,1,1,0,0
Q7Z2W4,1,1,1,1,1,1,1,1
Q7Z2W9,0,0,0,1,1,0,0,0
Q7Z2Y5,0,1,0,0,0,1,0,0
Q7Z2Z2,0,0,1,0,0,0,0,0
Q7Z309,0,0,0,1,0,0,0,0
Q7Z333,0,0,0,1,0,0,0,0
Q7Z388,1,0,0,0,0,0,0,0
Q7Z392,0,1,0,0,0,1,0,0
Q7Z3B1,0,0,0,1,0,0,0,0
Q7Z3B4,0,0,1,0,0,0,0,0
Q7Z3C6,1,1,1,0,0,1,0,0
Q7Z3D4,1,0,0,0,0,0,0,0
Q7Z3E2,1,1,0,0,0,1,0,0
Q7Z3J2,0,0,1,0,0,0,0,0
Q7Z3T8,1,1,0,0,0,1,1,1
Q7Z3U7,1,1,1,0,1,1,0,0
Q7Z3Z4,0,0,0,1,0,0,0,0
Q7Z401,1,0,0,0,0,0,0,0
Q7Z406,0,0,1,1,0,0,0,1
Q7Z417,1,1,1,1,1,1,0,0
Q7Z422,0,0,0,0,0,0,0,1
Q7Z434,1,1,1,0,1,1,0,0
Q7Z460,1,1,1,1,1,1,0,0
Q7Z478,0,0,1,1,1,0,0,0
Q7Z4F1,1,0,0,0,0,0,0,0
Q7Z4G4,0,0,1,0,0,0,0,0
Q7Z4H3,0,0,1,0,1,0,0,0
Q7Z4H7,1,1,0,1,1,1,0,0
Q7Z4H8,1,0,0,0,0,0,0,0
Q7Z4L5,0,0,1,0,0,0,0,0
Q7Z4Q2,0,1,1,1,1,1,0,0
Q7Z4R8,1,0,0,0,0,0,0,0
Q7Z4S6,1,1,1,1,0,1,0,0
Q7Z4V5,0,0,0,1,0,0,1,1
Q7Z4W1,0,0,1,0,1,0,0,0
Q7Z5G4,1,0,0,0,0,0,0,0
Q7Z5H3,1,0,0,0,0,0,0,0
Q7Z5J4,0,1,0,1,0,0,1,0
Q7Z5K2,0,1,1,0,0,1,0,0
Q7Z5L2,0,0,1,0,0,0,0,0
Q7Z5N4,1,0,0,0,0,0,0,0
Q7Z5P9,0,1,0,0,0,1,0,0
Q7Z601,0,1,0,0,0,1,0,0
Q7Z614,0,0,1,0,0,0,0,0
Q7Z698,1,0,0,0,0,0,0,0
Q7Z699,1,0,0,0,0,0,0,0
Q7Z6B7,1,0,0,0,0,1,0,1
Q7Z6E9,1,0,0,1,0,0,0,0
Q7Z6G3,0,0,0,1,0,0,0,0
Q7Z6J0,1,0,0,0,0,0,0,0
Q7Z6K5,1,0,1,0,0,0,0,0
Q7Z6M4,0,0,0,1,0,0,0,0
Q7Z6Z7,1,1,1,1,0,1,1,1
Q7Z736,0,0,0,1,0,0,0,0
Q7Z739,1,1,1,1,0,1,0,1
Q7Z794,0,0,1,1,0,0,0,0
Q7Z7A3,0,0,1,0,0,0,0,0
Q7Z7B1,1,0,0,0,0,0,0,0
Q7Z7C8,0,0,0,1,0,0,0,0
Q7Z7E8,1,0,0,0,0,0,0,0
Q7Z7H5,1,0,0,0,0,0,0,0
Q7Z7H8,0,0,1,1,0,0,0,1
Q7Z7K6,0,0,0,1,1,0,1,1
Q7Z7M0,1,0,0,0,0,0,0,0
Q86SE9,0,0,1,0,0,0,0,0
Q86SF2,1,0,0,1,0,0,0,0
Q86SJ2,0,0,0,1,0,0,0,0
Q86SJ6,0,0,1,0,0,0,0,0
Q86SK9,1,0,0,0,0,0,1,1
Q86SQ0,1,1,0,1,0,1,0,0
Q86SQ4,1,0,0,0,0,0,0,0
Q86T03,1,1,0,1,0,1,0,0
Q86T24,0,0,0,0,1,0,0,0
Q86TB9,1,1,1,1,1,1,0,0
Q86TC9,0,0,0,1,0,0,0,0
Q86TG7,1,1,0,1,0,1,0,1
Q86TI2,0,0,1,0,0,0,0,0
Q86TM6,0,0,0,0,1,0,0,0
Q86TP1,1,0,0,0,0,0,0,0
Q86TU7,0,0,0,0,1,0,0,0
Q86TV3,1,0,0,0,0,0,0,0
Q86U06,0,0,0,1,0,0,0,0
Q86U38,0,0,0,1,0,0,0,0
Q86U42,0,0,0,1,0,0,0,0
Q86U70,0,0,0,1,0,0,0,0
Q86U86,0,0,1,1,0,0,0,0
Q86U90,0,0,1,0,1,0,0,0
Q86UA1,0,0,0,1,0,0,0,0
Q86UD0,1,0,0,0,0,0,0,0
Q86UD5,1,0,0,0,0,0,0,0
Q86UE4,1,0,0,1,0,0,1,1
Q86UF1,1,0,0,0,0,0,0,0
Q86UK0,0,0,0,1,0,0,0,0
Q86UK7,1,1,1,1,1,1,1,1
Q86UN3,0,0,0,1,0,0,0,0
Q86UP2,1,1,0,1,1,1,0,1
Q86UQ4,0,1,0,0,0,1,0,0
Q86US8,0,0,0,1,0,0,0,0
Q86UT8,0,0,0,1,0,0,0,0
Q86UU0,1,0,0,0,0,0,0,0
Q86UU1,1,0,0,0,0,0,0,0
Q86UV5,0,0,1,0,0,0,0,0
Q86UW7,0,1,0,0,0,0,0,0
Q86UW9,0,0,0,1,0,0,0,0
Q86UY5,0,0,0,1,0,0,0,0
Q86UY6,0,0,0,0,1,0,0,0
Q86V48,1,1,0,1,1,1,0,1
Q86V81,1,0,1,1,0,0,1,1
Q86V85,1,0,0,0,0,0,0,0
Q86VG3,0,1,0,0,0,0,0,0
Q86VH2,0,0,0,1,0,0,0,0
Q86VH4,1,0,0,0,0,0,0,0
Q86VI3,1,1,0,0,0,1,0,1
Q86VM9,0,0,0,1,0,0,1,1
Q86VN1,1,0,0,0,1,0,0,0
Q86VP1,0,0,0,1,1,0,0,0
Q86VP6,1,1,1,1,1,1,1,1
Q86VQ1,1,0,0,0,0,0,0,0
Q86VR2,0,0,1,0,0,0,0,0
Q86VS8,0,1,0,1,1,1,0,0
Q86VZ4,1,0,0,0,0,0,0,0
Q86W34,0,0,1,1,0,0,0,0
Q86W42,0,0,0,1,1,0,0,0
Q86W50,0,0,1,1,0,0,0,0
Q86W56,0,0,0,0,1,0,0,0
Q86W74,1,0,0,0,0,0,0,0
Q86W92,1,1,0,1,0,1,0,1
Q86WA8,0,0,0,1,0,0,0,0
Q86WB0,0,0,1,1,0,0,0,0
Q86WC4,1,0,0,0,0,0,0,0
Q86WJ1,0,0,1,1,0,0,0,0
Q86WK6,1,0,0,0,0,0,0,0
Q86WR0,1,0,1,0,0,0,0,0
Q86WR7,1,0,0,0,0,0,1,1
Q86WX3,0,0,0,0,0,0,1,1
Q86X10,0,1,0,0,0,1,0,0
Q86X27,1,0,0,0,0,0,0,0
Q86X29,1,1,1,0,1,1,1,1
Q86X55,1,1,1,1,1,1,0,0
Q86X76,0,0,1,0,0,0,0,0
Q86X83,0,0,0,1,0,0,0,0
Q86XI2,0,0,0,1,1,0,0,0
Q86XJ1,0,0,0,1,0,0,0,0
Q86XK2,0,0,0,1,0,0,0,0
Q86XL3,1,1,0,0,1,1,0,0
Q86XN7,1,0,0,0,0,0,0,0
Q86XN8,1,0,0,1,0,0,0,0
Q86XP1,1,0,0,0,0,0,0,0
Q86XP3,1,0,1,1,0,0,1,1
Q86XR7,1,0,0,0,1,0,0,0
Q86XR8,0,0,0,0,1,0,0,0
Q86XX4,1,0,0,0,0,0,0,0
Q86XZ4,0,0,0,1,0,0,0,0
Q86Y07,0,0,0,1,0,0,0,0
Q86Y37,1,0,0,0,0,0,0,0
Q86Y39,0,0,0,0,1,0,0,0
Q86Y46,0,0,1,1,0,0,0,0
Q86Y56,0,0,1,1,0,0,0,0
Q86Y79,0,0,0,1,0,0,0,0
Q86Y82,1,1,1,0,1,1,1,1
Q86Y91,0,0,0,1,0,0,0,0
Q86YB8,1,0,0,0,0,0,0,0
Q86YL7,1,0,0,0,0,0,0,0
Q86YP4,0,0,0,1,0,0,0,0
Q86YQ8,1,0,0,0,0,0,0,1
Q86YR5,0,0,1,0,0,0,0,0
Q86YR7,1,0,0,0,0,0,0,0
Q86YS7,1,1,0,0,0,1,0,1
Q86YT6,0,0,0,0,1,0,0,0
Q86YV5,0,1,0,0,0,1,0,0
Q86YV9,0,0,0,1,0,0,0,0
Q86YZ3,0,0,1,1,1,0,0,0
Q8IU85,1,0,0,0,0,0,0,0
Q8IUC1,0,1,0,0,0,0,0,0
Q8IUD2,1,1,1,1,0,1,0,0
Q8IUE6,0,0,0,0,0,0,1,1
Q8IUF8,0,0,0,1,0,0,0,0
Q8IUH3,0,0,0,1,0,0,0,0
Q8IUH4,0,0,0,0,1,0,0,0
Q8IUR0,0,0,0,1,0,0,0,0
Q8IUR7,0,0,0,1,0,0,0,0
Q8IUW5,1,0,0,0,0,0,1,1
Q8IUX7,0,1,0,0,0,0,0,0
Q8IV08,1,0,1,0,1,0,0,1
Q8IV48,0,0,1,1,0,0,0,0
Q8IVB5,0,0,0,1,0,0,0,0
Q8IVD9,1,0,0,0,0,0,0,0
Q8IVF5,1,0,0,0,0,0,0,0
Q8IVF7,0,0,0,1,0,0,0,0
Q8IVH8,1,0,0,0,0,0,0,0
Q8IVL5,1,0,0,1,0,0,0,0
Q8IVL6,1,0,0,0,0,0,0,0
Q8IVM0,1,1,1,0,0,1,1,1
Q8IVM8,0,0,1,0,0,0,0,0
Q8IVS2,0,0,1,1,0,0,0,0
Q8IVT2,0,0,0,1,0,0,0,0
Q8IW35,1,1,1,0,1,1,0,0
Q8IW75,0,0,1,0,0,0,0,0
Q8IW92,1,0,0,0,0,0,0,0
Q8IWA0,0,0,0,1,1,0,0,0
Q8IWA4,0,0,0,0,1,0,0,0
Q8IWA5,0,0,0,0,0,0,1,0
Q8IWB7,0,0,0,0,1,0,0,0
Q8IWC1,1,1,0,0,1,1,0,0
Q8IWE5,1,0,0,0,0,0,0,0
Q8IWF2,1,0,0,0,0,0,0,0
Q8IWI9,1,1,0,0,0,1,0,0
Q8IWJ2,0,1,0,0,0,1,0,0
Q8IWK6,1,0,1,0,0,0,0,0
Q8IWR0,0,0,1,1,1,0,0,0
Q8IWS0,0,1,1,1,1,1,1,1
Q8IWT3,1,0,0,0,0,0,0,0
Q8IWT6,1,0,0,0,0,0,0,0
Q8IWU2,1,0,0,0,1,0,0,1
Q8IWU5,1,0,0,0,0,0,0,0
Q8IWV8,0,0,0,1,0,0,0,0
Q8IWW6,1,0,0,0,0,0,0,1
Q8IWX8,0,1,0,1,1,1,0,0
Q8IWZ3,1,1,1,1,1,1,0,0
Q8IX01,0,1,1,1,0,1,0,0
Q8IX04,0,0,1,0,0,0,0,0
Q8IX12,0,1,0,1,1,1,0,1
Q8IX18,0,0,1,0,1,0,0,0
Q8IX29,0,0,0,1,0,0,0,0
Q8IX90,1,1,0,0,1,1,0,0
Q8IXB1,1,1,1,1,0,0,0,0
Q8IXI1,0,0,1,1,0,0,0,1
Q8IXI2,0,0,1,0,1,0,0,0
Q8IXL7,1,0,0,1,0,0,0,0
Q8IXM3,0,0,0,0,0,0,0,1
Q8IXQ6,0,0,0,1,0,0,0,0
Q8IXS6,1,0,0,0,0,0,1,1
Q8IXS8,1,0,0,0,0,0,0,0
Q8IXT5,0,0,1,1,0,0,0,0
Q8IXU6,0,0,0,1,0,0,0,0
Q8IXW5,1,1,1,1,1,1,0,0
Q8IY17,0,0,0,1,0,0,0,0
Q8IY18,0,0,0,0,1,0,0,0
Q8IY33,0,0,0,1,0,0,0,0
Q8IY37,0,0,0,1,0,0,1,1
Q8IY63,1,0,0,1,0,0,0,0
Q8IY67,0,0,0,1,1,0,0,0
Q8IY81,1,1,1,1,0,1,1,1
Q8IY95,1,0,0,0,0,0,0,0
Q8IYB3,1,0,0,1,0,0,1,1
Q8IYB5,1,1,0,0,0,1,0,0
Q8IYB7,0,0,1,1,1,0,0,0
Q8IYB8,0,0,0,1,0,0,0,0
Q8IYI6,1,0,0,0,0,0,0,0
Q8IYK4,1,0,0,0,0,0,0,0
Q8IYS1,1,1,1,0,0,1,0,0
Q8IYS2,1,0,0,0,0,0,0,0
Q8IYT2,0,0,0,1,0,0,0,0
Q8IYT4,0,1,0,0,0,1,0,0
Q8IYU8,0,0,0,1,0,0,0,0
Q8IZ07,1,0,0,0,0,0,0,0
Q8IZ21,1,0,0,0,0,0,0,0
Q8IZ52,1,0,0,0,0,0,0,0
Q8IZ69,0,0,1,1,0,0,0,0
Q8IZ83,1,1,1,1,0,1,0,0
Q8IZA0,1,0,0,0,0,0,0,0
Q8IZD4,1,0,0,0,0,0,0,0
Q8IZD9,1,0,0,1,0,0,0,0
Q8IZF6,0,0,0,1,0,0,0,0
Q8IZH2,1,1,1,1,0,1,0,0
Q8IZJ1,1,0,0,0,0,0,0,1
Q8IZL8,0,0,0,1,0,0,0,0
Q8IZP0,1,1,1,1,0,1,1,1
Q8IZP7,1,0,0,0,0,0,0,0
Q8IZT6,0,1,0,0,0,1,0,0
Q8IZU2,0,0,0,1,0,0,0,0
Q8IZV5,0,0,1,0,0,0,0,0
Q8N0U8,0,0,0,0,1,0,0,0
Q8N0X7,1,1,1,0,1,1,1,1
Q8N0Z3,0,0,0,1,1,0,0,0
Q8N0Z6,0,0,1,0,0,0,0,0
Q8N0Z8,0,0,0,1,0,0,0,0
Q8N122,1,0,1,1,1,0,0,0
Q8N129,1,0,0,0,0,0,0,0
Q8N137,0,0,0,0,1,0,0,0
Q8N157,1,0,0,0,0,0,1,0
Q8N163,0,0,1,1,0,0,1,1
Q8N183,1,0,0,0,0,0,0,0
Q8N1B4,0,0,1,0,0,0,0,0
Q8N1E2,0,0,0,1,0,0,0,0
Q8N1F7,1,1,1,1,1,1,0,1
Q8N1G0,0,0,1,0,0,0,0,0
Q8N1G2,0,0,1,1,1,0,0,0
Q8N1G4,0,0,1,0,1,0,0,1
Q8N1I0,1,1,0,0,0,1,0,0
Q8N1N4,0,0,1,1,0,0,0,0
Q8N1T3,0,0,0,1,0,0,0,0
Q8N201,0,0,0,1,0,0,0,0
Q8N257,0,1,0,0,0,1,1,1
Q8N2E2,1,0,0,0,0,0,0,0
Q8N2F6,1,0,0,0,0,0,0,0
Q8N2G8,0,0,1,0,0,0,0,0
Q8N2K0,1,0,1,1,0,0,0,0
Q8N2S1,1,0,0,0,0,0,0,0
Q8N2Y8,0,0,0,1,0,0,0,0
Q8N328,0,0,0,1,0,0,0,0
Q8N335,0,0,0,1,0,0,0,0
Q8N350,1,0,0,0,0,0,0,0
Q8N357,1,0,0,1,0,0,0,0
Q8N392,1,0,0,0,0,0,0,0
Q8N3C0,1,1,1,1,0,1,0,0
Q8N3E9,1,0,0,1,0,0,0,0
Q8N3F8,1,1,0,0,0,1,0,0
Q8N3P4,1,1,0,0,0,1,0,0
Q8N3R9,1,0,0,1,1,0,0,0
Q8N3V7,0,0,0,1,0,0,0,0
Q8N3X1,0,0,0,1,0,0,0,0
Q8N442,0,0,0,0,1,0,0,0
Q8N4A0,1,0,0,0,0,0,0,0
Q8N4C6,0,0,0,0,1,0,0,0
Q8N4C8,1,1,0,0,0,1,1,0
Q8N4P6,0,0,1,1,0,0,0,0
Q8N4Q1,1,0,0,0,0,0,0,0
Q8N4S9,1,0,0,0,0,0,1,1
Q8N4T4,0,0,0,1,0,0,0,0
Q8N4V1,1,0,0,0,0,0,0,0
Q8N531,0,0,0,1,0,0,0,0
Q8N556,1,0,0,1,0,0,0,0
Q8N567,0,0,0,1,0,0,0,0
Q8N573,1,1,0,0,0,1,0,0
Q8N5A5,0,0,0,1,0,0,0,0
Q8N5B7,0,0,0,1,0,0,0,0
Q8N5C6,0,0,1,1,1,0,0,0
Q8N5C8,1,0,0,0,0,0,0,0
Q8N5F7,1,0,0,1,0,0,0,1
Q8N5G2,1,0,0,0,0,0,0,0
Q8N5I2,1,1,0,1,0,1,0,0
Q8N5K1,1,1,0,0,1,1,0,1
Q8N5L8,0,0,0,1,0,0,0,0
Q8N5M1,0,0,0,0,1,0,0,0
Q8N5M9,1,0,0,0,1,0,0,0
Q8N5P1,0,0,0,1,0,0,0,0
Q8N5S9,1,0,1,0,0,0,0,0
Q8N5U6,0,0,0,1,0,0,0,0
Q8N655,0,0,0,0,0,0,0,1
Q8N684,0,0,1,1,1,0,1,0
Q8N697,1,0,0,0,0,0,0,0
Q8N6G5,1,0,0,0,0,0,0,0
Q8N6H7,1,0,1,1,0,0,0,0
Q8N6L1,1,0,0,0,0,0,0,0
Q8N6M0,0,0,1,0,0,0,0,0
Q8N6R0,0,0,1,1,0,0,0,0
Q8N6T3,1,1,1,0,0,1,1,1
Q8N726,0,1,0,0,0,1,0,0
Q8N766,1,1,1,1,1,1,0,0
Q8N7H5,0,0,0,1,0,0,0,0
Q8N7R7,1,0,0,0,0,0,1,0
Q8N806,1,0,1,0,0,0,0,0
Q8N884,0,0,0,1,0,0,0,0
Q8N8A6,0,0,1,1,1,0,0,0
Q8N8D1,0,0,0,1,0,0,0,0
Q8N8J7,1,0,0,0,0,0,0,0
Q8N8N7,1,0,0,0,0,0,0,0
Q8N8R3,0,0,0,1,0,0,0,0
Q8N8R5,0,0,1,0,0,0,0,0
Q8N8S7,1,1,0,1,0,1,1,1
Q8N8Z6,1,0,0,0,0,0,0,1
Q8N960,0,0,0,0,1,0,0,0
Q8N961,0,0,0,1,0,0,0,0
Q8N983,0,0,0,1,1,0,0,0
Q8N999,1,0,1,0,0,0,0,0
Q8N9B5,1,0,0,0,0,0,0,0
Q8N9E0,0,0,0,0,0,0,0,1
Q8N9N2,1,1,0,1,0,1,0,0
Q8N9N7,1,0,0,0,0,0,0,0
Q8N9R8,0,0,0,1,0,0,0,0
Q8N9T8,0,0,0,1,0,0,1,1
Q8N9U0,1,0,0,0,0,0,0,0
Q8N9Z0,0,0,0,1,0,0,0,0
Q8NA72,1,0,0,0,1,0,0,0
Q8NAB2,0,0,0,1,0,0,0,0
Q8NAT1,1,0,0,0,0,0,0,0
Q8NAT2,0,0,0,1,0,0,0,0
Q8NAV1,0,0,0,1,0,0,0,1
Q8NAX2,1,0,0,0,0,0,0,0
Q8NB46,1,0,0,1,0,0,0,0
Q8NB49,1,1,0,0,0,1,1,1
Q8NB90,1,0,0,1,0,0,0,0
Q8NBF2,1,0,1,1,1,0,0,1
Q8NBF6,0,0,1,0,0,0,0,0
Q8NBI5,0,0,0,1,0,0,0,0
Q8NBI6,1,0,0,1,0,0,0,0
Q8NBJ4,1,0,0,1,0,0,0,0
Q8NBJ5,1,1,1,1,1,0,0,0
Q8NBJ7,1,0,0,0,0,0,0,0
Q8NBJ9,1,0,0,0,0,0,0,0
Q8NBK3,1,0,0,0,0,0,0,0
Q8NBL1,1,0,0,0,0,0,0,0
Q8NBM4,0,0,0,1,1,0,0,0
Q8NBM8,1,0,0,0,0,0,0,0
Q8NBN3,1,0,0,0,0,0,0,0
Q8NBP0,1,0,0,1,0,0,0,0
Q8NBQ5,0,0,0,0,1,0,0,0
Q8NBR6,1,0,0,0,0,0,0,0
Q8NBS9,1,1,1,1,1,0,0,0
Q8NBU5,1,0,0,0,0,0,0,0
Q8NBW4,1,0,0,0,0,0,0,0
Q8NBX0,0,0,0,0,1,0,0,0
Q8NBZ7,1,0,0,0,0,0,0,0
Q8NC51,1,1,1,1,1,1,1,1
Q8NC54,1,0,0,0,0,0,0,0
Q8NC56,1,0,0,0,0,0,0,0
Q8NC60,0,0,0,1,0,0,0,0
Q8NC67,1,0,0,0,0,0,0,0
Q8NC96,1,0,0,0,0,0,0,0
Q8NCA5,1,1,1,1,1,1,1,1
Q8NCC3,1,0,0,0,0,0,0,0
Q8NCD3,0,0,0,1,0,0,0,0
Q8NCE2,1,0,0,0,0,0,0,0
Q8NCH0,1,0,0,0,0,0,0,0
Q8NCI6,1,0,0,0,0,0,0,0
Q8NCM8,0,0,1,0,1,0,0,0
Q8NCN5,0,0,0,0,1,0,0,0
Q8NCR0,1,0,0,0,0,0,0,0
Q8NCU7,0,0,0,1,0,0,0,0
Q8NCW5,1,0,0,0,1,0,0,0
Q8ND04,1,0,0,0,0,0,0,0
Q8ND24,1,1,1,1,1,1,0,0
